Order_ID,Order_Date,Store_Name,City,State,Category,Sub_Category,Product_Name,Quantity_Sold,Unit_Price,Sales,Cost,Profit,Customer_Type,Payment_Mode
ORD000148,20-01-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Atta & Flour,Aashirvaad Atta 5kg,4,224.98,899.92,790.78,109.14,New,Cash
ORD000149,24-11-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Snacks & Namkeen,Lays Classic 90g,3,22.13,66.39,53.33,13.06,Regular,Card
ORD000150,21-01-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Electronics,Home Appliances,Crompton Table Fan,1,1256.1,1256.1,967.37,288.73,Regular,Card
ORD000151,13-10-2025,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,6,64.5,387,317.86,69.14,Regular,UPI
ORD000152,09-11-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Personal Care,Skin Care,Nivea Body Lotion 400ml,7,358.11,2506.77,1990.28,516.49,Regular,UPI
ORD000153,11-05-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Personal Care,Hair Care,Dove Shampoo 650ml,3,393.57,1180.71,978.03,202.68,Regular,Cash
ORD000154,22-02-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Atta & Flour,Aashirvaad Atta 5kg,2,252.43,504.86,444.47,60.39,Regular,UPI
ORD000155,10-04-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Personal Care,Skin Care,Nivea Body Lotion 400ml,1,321.98,321.98,256.55,65.43,Regular,UPI
ORD000156,12-06-2025,D-Mart Pune Wakad,Pune,Maharashtra,Electronics,Mobile Accessories,Bluetooth Earphones,1,1043.04,1043.04,725.68,317.36,Regular,UPI
ORD000157,20-09-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,5,141.24,706.2,572.6,133.6,Regular,Card
ORD000158,30-05-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Household,Storage & Organizers,Wardrobe Organizer Set,1,660.18,660.18,465.54,194.64,Regular,Cash
ORD000159,03-08-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Atta & Flour,Aashirvaad Atta 5kg,3,244.01,732.03,657.85,74.18,Regular,UPI
ORD000160,08-09-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,7,439.34,3075.38,2693.94,381.44,New,UPI
ORD000161,09-04-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,6,263.67,1582.02,1392.39,189.63,Regular,UPI
ORD000162,16-11-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Electronics,Mobile Accessories,USB-C Fast Charger 25W,1,685.25,685.25,488.4,196.85,New,UPI
ORD000163,05-08-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Rice & Pulses,Toor Dal 1kg,8,145.72,1165.76,987.72,178.04,Regular,UPI
ORD000164,06-02-2024,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Edible Oil,Saffola Gold Oil 1L,6,165.3,991.8,882.95,108.85,New,UPI
ORD000165,22-02-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Personal Care,Bath & Body,Dettol Soap Pack of 4,5,178.84,894.2,751.91,142.29,Regular,UPI
ORD000166,30-10-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Electronics,Home Appliances,Crompton Table Fan,1,1100.58,1100.58,909.47,191.11,New,Card
ORD000167,15-10-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Household,Cleaning Supplies,Surf Excel Detergent 1kg,7,162.83,1139.81,985.44,154.37,Regular,UPI
ORD000168,07-10-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Fashion,Women's Wear,Women's Saree,3,1391.21,4173.63,2700.86,1472.77,Regular,Cash
ORD000169,10-10-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Beverages,Coca-Cola 1.25L,4,76.46,305.84,262.94,42.9,Regular,Cash
ORD000170,30-11-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,9,455.97,4103.73,3594.2,509.53,Regular,Card
ORD000171,29-09-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Beverages,Frooti 1L,2,67.29,134.58,112.16,22.42,Regular,Card
ORD000172,15-01-2025,D-Mart Delhi Rohini,Delhi,Delhi,Electronics,Personal Electronics,Portable LED Lamp,2,475.48,950.96,638.44,312.52,Regular,Card
ORD000173,27-08-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Beverages,Frooti 1L,1,72.69,72.69,61.32,11.37,New,UPI
ORD000174,23-11-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Rice & Pulses,Toor Dal 1kg,3,156,468,390.54,77.46,Regular,UPI
ORD000175,03-06-2024,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Grocery,Rice & Pulses,Toor Dal 1kg,4,144.38,577.52,492.57,84.95,Regular,UPI
ORD000176,13-02-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Electronics,Home Appliances,Crompton Table Fan,1,1462.17,1462.17,1216.61,245.56,New,UPI
ORD000177,23-11-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Spices,Everest Turmeric Powder 200g,6,65.03,390.18,293.32,96.86,Regular,Card
ORD000178,26-12-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,8,256.68,2053.44,1730.71,322.73,New,Cash
ORD000179,07-11-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,9,258.19,2323.71,2045.38,278.33,Regular,Cash
ORD000180,21-08-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Home Decor,Wall Clock,1,469.55,469.55,329.54,140.01,New,UPI
ORD000181,07-11-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Personal Care,Oral Care,Oral-B Toothbrush Pack of 2,4,123.53,494.12,404.57,89.55,New,UPI
ORD000182,08-11-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Electronics,Mobile Accessories,USB-C Fast Charger 25W,1,777.12,777.12,555.48,221.64,Regular,Card
ORD000183,18-01-2025,D-Mart Delhi Rohini,Delhi,Delhi,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,4,131.78,527.12,418.38,108.74,Regular,UPI
ORD000184,09-10-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Personal Care,Skin Care,Ponds Cold Cream 200g,4,200.19,800.76,664.77,135.99,Regular,Cash
ORD000185,12-09-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Fashion,Footwear,Men's Sports Shoes,3,1791.82,5375.46,3694.87,1680.59,New,Cash
ORD000186,01-06-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Grocery,Edible Oil,Fortune Sunflower Oil 1L,7,145.11,1015.77,933.32,82.45,New,UPI
ORD000187,31-10-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Skin Care,Nivea Body Lotion 400ml,3,362.57,1087.71,868.09,219.62,New,Cash
ORD000188,28-03-2024,D-Mart Delhi Rohini,Delhi,Delhi,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,3,70.63,211.89,164.91,46.98,Regular,Card
ORD000189,20-08-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Snacks & Namkeen,Lays Classic 90g,7,20.55,143.85,122.88,20.97,Regular,Cash
ORD000190,02-09-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,2,441.84,883.68,790.41,93.27,Regular,UPI
ORD000191,24-11-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Rice & Pulses,Toor Dal 1kg,5,150.11,750.55,644.53,106.02,New,Cash
ORD000192,15-08-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Fashion,Women's Wear,Women's Kurti,2,612.63,1225.26,782.61,442.65,New,Card
ORD000193,24-04-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Household,Home Decor,LED String Lights,4,382.85,1531.4,1030.91,500.49,Regular,UPI
ORD000194,15-10-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Edible Oil,Fortune Sunflower Oil 1L,11,152.7,1679.7,1456.62,223.08,Regular,Card
ORD000195,24-05-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Beverages,Coca-Cola 1.25L,7,75.39,527.73,459.8,67.93,Regular,Card
ORD000196,18-06-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Fashion,Women's Wear,Women's Kurti,1,888.33,888.33,545.77,342.56,Regular,UPI
ORD000197,02-04-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Personal Care,Hair Care,Dove Shampoo 650ml,2,407.77,815.54,687.76,127.78,New,Card
ORD000198,01-11-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,11,502.06,5522.66,4758.6,764.06,New,UPI
ORD000199,04-07-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Household,Home Decor,LED String Lights,2,225.67,451.34,290.59,160.75,New,Card
ORD000200,07-10-2024,D-Mart Delhi Rohini,Delhi,Delhi,Household,Kitchenware,Stainless Steel Tiffin Box,7,339.27,2374.89,1696.05,678.84,Regular,Card
ORD000201,17-09-2025,D-Mart Delhi Rohini,Delhi,Delhi,Personal Care,Oral Care,Oral-B Toothbrush Pack of 2,5,98.35,491.75,393.11,98.64,Regular,UPI
ORD000202,12-12-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Electronics,Home Appliances,Crompton Table Fan,2,1312.71,2625.42,2092.75,532.67,Regular,UPI
ORD000203,01-01-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,2,145.83,291.66,233.34,58.32,New,UPI
ORD000204,14-05-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,4,517.34,2069.36,1772.06,297.3,Regular,UPI
ORD000205,14-01-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Fashion,Kids Wear,Kids T-Shirt,2,376.71,753.42,499.05,254.37,Regular,Cash
ORD000206,05-08-2024,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Electronics,Kitchen Appliances,Philips Electric Kettle 1.5L,2,1334.19,2668.38,2056.92,611.46,Regular,UPI
ORD000207,03-05-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Electronics,Mobile Accessories,USB-C Fast Charger 25W,2,827.19,1654.38,1198.69,455.69,Regular,UPI
ORD000208,17-06-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Household,Home Decor,LED String Lights,3,293.41,880.23,635.37,244.86,Regular,Card
ORD000209,23-04-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Hair Care,Dove Shampoo 650ml,4,396,1584,1328.8,255.2,New,UPI
ORD000210,06-01-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Fashion,Footwear,Men's Sports Shoes,3,1320.22,3960.66,2681.19,1279.47,New,Card
ORD000211,03-07-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Beverages,Frooti 1L,6,66.35,398.1,324.36,73.74,Regular,Card
ORD000212,17-03-2025,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Personal Care,Bath & Body,Dettol Soap Pack of 4,4,188.96,755.84,627.69,128.15,Regular,Card
ORD000213,08-07-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Women's Wear,Women's Kurti,1,764.92,764.92,471.63,293.29,Regular,Cash
ORD000214,05-10-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Electronics,Mobile Accessories,Tempered Glass Screen Guard,1,255.11,255.11,171.84,83.27,New,UPI
ORD000215,23-07-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Bath & Body,Lux Body Wash 250ml,4,181.63,726.52,571.08,155.44,Regular,Card
ORD000216,13-08-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Personal Care,Skin Care,Nivea Body Lotion 400ml,1,330.76,330.76,265.54,65.22,Regular,UPI
ORD000217,02-05-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Household,Storage & Organizers,Wardrobe Organizer Set,2,524.99,1049.98,751.66,298.32,Regular,UPI
ORD000218,25-04-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,8,262.11,2096.88,1831.05,265.83,Regular,UPI
ORD000219,20-11-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Fashion,Women's Wear,Women's Kurti,4,519.27,2077.08,1321.35,755.73,Regular,UPI
ORD000220,09-11-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Electronics,Personal Electronics,Portable LED Lamp,3,572.08,1716.24,1258.4,457.84,New,Card
ORD000221,04-10-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Bath & Body,Lux Body Wash 250ml,1,202.38,202.38,166.04,36.34,Regular,Cash
ORD000222,23-12-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Bath & Body,Lux Body Wash 250ml,1,186.4,186.4,148.82,37.58,New,UPI
ORD000223,02-06-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,3,264.11,792.33,714.35,77.98,New,UPI
ORD000224,01-12-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Household,Storage & Organizers,Wardrobe Organizer Set,3,603.14,1809.42,1305.45,503.97,New,Card
ORD000225,25-09-2024,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Household,Kitchenware,Tupperware Storage Set,2,748.91,1497.82,1118.79,379.03,New,Cash
ORD000226,19-11-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Personal Care,Bath & Body,Lux Body Wash 250ml,5,209.97,1049.85,847.6,202.25,Regular,UPI
ORD000227,25-01-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Footwear,Men's Sports Shoes,3,1409.96,4229.88,2917.47,1312.41,New,UPI
ORD000228,23-02-2025,D-Mart Pune Wakad,Pune,Maharashtra,Fashion,Footwear,Men's Sports Shoes,2,1194.52,2389.04,1714.96,674.08,Regular,UPI
ORD000229,05-05-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Beverages,Coca-Cola 1.25L,3,72.4,217.2,181.74,35.46,Regular,Cash
ORD000230,07-04-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Rice & Pulses,Toor Dal 1kg,1,161.46,161.46,137.17,24.29,Regular,UPI
ORD000231,11-05-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Rice & Pulses,Toor Dal 1kg,4,165.55,662.2,554.5,107.7,Regular,Cash
ORD000232,17-11-2024,D-Mart Delhi Dwarka,Delhi,Delhi,Grocery,Atta & Flour,Aashirvaad Atta 5kg,5,220.5,1102.5,971.29,131.21,Regular,Card
ORD000233,08-12-2025,D-Mart Delhi Rohini,Delhi,Delhi,Household,Storage & Organizers,Plastic Storage Box 20L,4,411.09,1644.36,1174.51,469.85,Regular,Card
ORD000234,30-03-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Beverages,Frooti 1L,6,71.91,431.46,363.62,67.84,Regular,Cash
ORD000235,22-11-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Snacks & Namkeen,Lays Classic 90g,9,20.5,184.5,151.56,32.94,Regular,Cash
ORD000236,05-10-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Household,Storage & Organizers,Plastic Storage Box 20L,8,532.89,4263.12,3090.79,1172.33,Regular,UPI
ORD000237,09-12-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Fashion,Kids Wear,Kids T-Shirt,3,383.85,1151.55,782.3,369.25,New,UPI
ORD000238,24-09-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Snacks & Namkeen,Lays Classic 90g,6,24.03,144.18,111.8,32.38,Regular,Cash
ORD000239,18-01-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,5,98.7,493.5,383.94,109.56,Regular,UPI
ORD000240,11-04-2024,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,3,453.03,1359.09,1207.57,151.52,Regular,Cash
ORD000241,15-10-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Atta & Flour,Aashirvaad Atta 5kg,11,255.44,2809.84,2407.74,402.1,Regular,UPI
ORD000242,03-10-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Footwear,Women's Sandals,4,727.13,2908.52,1981.37,927.15,Regular,UPI
ORD000243,07-08-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Household,Home Decor,LED String Lights,2,323.6,647.2,449.55,197.65,Regular,UPI
ORD000244,30-01-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Edible Oil,Fortune Sunflower Oil 1L,5,155.15,775.75,685.76,89.99,Regular,Cash
ORD000245,08-04-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,4,76.78,307.12,265.93,41.19,New,Card
ORD000246,29-10-2025,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Grocery,Atta & Flour,Aashirvaad Atta 5kg,5,236.74,1183.7,1044.39,139.31,Regular,UPI
ORD000247,05-04-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,7,273.12,1911.84,1636.33,275.51,Regular,Cash
ORD000248,15-11-2024,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Spices,Everest Turmeric Powder 200g,10,55.22,552.2,460.12,92.08,New,UPI
ORD000249,31-10-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Rice & Pulses,Toor Dal 1kg,1,140.25,140.25,117.41,22.84,Regular,Card
ORD000250,19-11-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Electronics,Mobile Accessories,Bluetooth Earphones,3,810.78,2432.34,1660.53,771.81,New,Cash
ORD000251,23-05-2025,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Grocery,Rice & Pulses,Moong Dal 1kg,6,146.56,879.36,744.67,134.69,Regular,UPI
ORD000252,29-10-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Fashion,Footwear,Women's Sandals,4,657.62,2630.48,1842.97,787.51,New,UPI
ORD000253,30-11-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Atta & Flour,Aashirvaad Atta 5kg,4,243.32,973.28,842.47,130.81,New,Card
ORD000254,20-08-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Atta & Flour,Aashirvaad Atta 5kg,5,234.2,1171,1052.65,118.35,Regular,UPI
ORD000255,11-08-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Spices,Everest Turmeric Powder 200g,6,62.57,375.42,291.48,83.94,New,Card
ORD000256,19-08-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Tea & Coffee,Tata Tea Gold 1kg,3,505.72,1517.16,1295.88,221.28,Regular,Card
ORD000257,10-10-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,6,427.91,2567.46,2280.06,287.4,New,UPI
ORD000258,07-04-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Fashion,Women's Wear,Women's Kurti,3,709.52,2128.56,1334.96,793.6,Regular,Card
ORD000259,04-03-2024,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,3,425.29,1275.87,1114.23,161.64,Regular,Card
ORD000260,29-03-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Atta & Flour,Aashirvaad Atta 5kg,9,246.33,2216.97,1974.08,242.89,Regular,UPI
ORD000261,17-05-2024,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Household,Storage & Organizers,Wardrobe Organizer Set,1,664.31,664.31,511.69,152.62,New,UPI
ORD000262,13-10-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Tea & Coffee,Tata Tea Gold 1kg,10,490.04,4900.4,4151.46,748.94,Regular,Card
ORD000263,07-10-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Fashion,Kids Wear,Kids Frock,4,696.18,2784.72,1950.9,833.82,Regular,Card
ORD000264,14-05-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,3,430.09,1290.27,1096.66,193.61,New,UPI
ORD000265,18-11-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Rice & Pulses,Moong Dal 1kg,3,130.11,390.33,322.75,67.58,Regular,UPI
ORD000266,04-06-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,7,273.41,1913.87,1545.5,368.37,Regular,UPI
ORD000267,23-09-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Edible Oil,Saffola Gold Oil 1L,6,164.09,984.54,898.6,85.94,Regular,UPI
ORD000268,24-05-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Edible Oil,Fortune Sunflower Oil 1L,5,140.65,703.25,633.54,69.71,New,UPI
ORD000269,17-04-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Household,Kitchenware,Stainless Steel Tiffin Box,2,499.46,998.92,780.24,218.68,New,UPI
ORD000270,21-01-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Household,Kitchenware,Tupperware Storage Set,4,747.94,2991.76,2165.47,826.29,Regular,UPI
ORD000271,23-02-2024,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,8,270.55,2164.4,1675.08,489.32,New,UPI
ORD000272,13-06-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Household,Home Decor,Wall Clock,2,468.41,936.82,634.67,302.15,New,Cash
ORD000273,21-02-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Edible Oil,Fortune Sunflower Oil 1L,5,155.07,775.35,711.63,63.72,New,Card
ORD000274,26-03-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Grocery,Atta & Flour,Aashirvaad Atta 5kg,5,231.21,1156.05,1008.71,147.34,New,Card
ORD000275,20-06-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Electronics,Kitchen Appliances,Prestige Mixer Grinder 750W,1,2400.42,2400.42,1961.69,438.73,New,UPI
ORD000276,07-11-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Edible Oil,Fortune Sunflower Oil 1L,7,154.35,1080.45,983.22,97.23,Regular,Card
ORD000277,10-10-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Storage & Organizers,Plastic Storage Box 20L,1,453.17,453.17,309.65,143.52,Regular,Card
ORD000278,05-01-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Tea & Coffee,Tata Tea Gold 1kg,7,506.18,3543.26,2895.39,647.87,New,Cash
ORD000279,01-11-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Fashion,Women's Wear,Women's Saree,1,1630.96,1630.96,1093.49,537.47,Regular,UPI
ORD000280,23-10-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,10,508.54,5085.4,4447.47,637.93,Regular,UPI
ORD000281,12-02-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Household,Cleaning Supplies,Surf Excel Detergent 1kg,3,146.06,438.18,354.39,83.79,Regular,Card
ORD000282,20-06-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,8,292.45,2339.6,1898.97,440.63,New,UPI
ORD000283,11-08-2024,D-Mart Pune Wakad,Pune,Maharashtra,Personal Care,Oral Care,Oral-B Toothbrush Pack of 2,5,128.62,643.1,524.9,118.2,New,UPI
ORD000284,22-08-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Household,Home Decor,Wall Clock,1,350.3,350.3,248.21,102.09,Regular,UPI
ORD000285,09-03-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Electronics,Kitchen Appliances,Bajaj Induction Cooktop,2,2218.16,4436.32,3464.05,972.27,Regular,Cash
ORD000286,16-11-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Personal Care,Skin Care,Nivea Body Lotion 400ml,7,355.92,2491.44,2008.68,482.76,New,UPI
ORD000287,17-02-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Rice & Pulses,Toor Dal 1kg,1,155.85,155.85,134.09,21.76,New,UPI
ORD000288,31-10-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,11,285.26,3137.86,2568.2,569.66,Regular,Card
ORD000289,23-01-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Fashion,Footwear,Men's Sports Shoes,2,1385.16,2770.32,1853.35,916.97,Regular,Card
ORD000290,04-04-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Spices,Everest Turmeric Powder 200g,2,58.15,116.3,86.85,29.45,Regular,Card
ORD000291,16-10-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Personal Care,Hair Care,Dove Shampoo 650ml,6,435.6,2613.6,2118,495.6,Regular,UPI
ORD000292,20-02-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Fashion,Footwear,Women's Sandals,3,689.96,2069.88,1391.63,678.25,Regular,UPI
ORD000293,19-11-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Spices,MDH Garam Masala 100g,4,83.59,334.36,268.99,65.37,Regular,Cash
ORD000294,01-04-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Household,Cleaning Supplies,Surf Excel Detergent 1kg,3,145.97,437.91,366.42,71.49,Regular,UPI
ORD000295,20-10-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Personal Care,Bath & Body,Lux Body Wash 250ml,5,217.9,1089.5,896.8,192.7,New,Card
